Data;Czas;Kierunek;Przewoznik;Rejs;Status;;Lotnisko wylotowe
2025-07-05;06:25;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-05;06:50;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-05;06:55;TIRANA;;FR 8414;0;"WMI"
2025-07-05;07:00;PAPHOS;;FR 4177;0;"WMI"
2025-07-05;08:40;MADRYT;;FR 1063;0;"WMI"
2025-07-05;09:05;KOPENHAGA;;FR 9750;0;"WMI"
2025-07-05;09:55;LONDYN STANSTED;;RK 1835;0;"WMI"
2025-07-05;10:10;BOLONIA;;FR 1942;0;"WMI"
2025-07-05;11:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-05;11:25;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-05;12:00;BARI;;FR 4237;0;"WMI"
2025-07-05;12:40;MEDIOLAN BERGAMO;;FR 1904;0;"WMI"
2025-07-05;14:10;DUBLIN;;FR 1924;0;"WMI"
2025-07-05;14:40;CHANIA;;FR 7194;0;"WMI"
2025-07-05;15:30;KORFU;;FR 1697;0;"WMI"
2025-07-05;16:10;PORTO;;FR 4533;0;"WMI"
2025-07-05;16:10;HERAKLION;;RR 3131;0;"WMI"
2025-07-05;17:05;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-05;17:30;BARCELONA;;FR 6945;0;"WMI"
2025-07-05;19:35;MALAGA;;FR 4060;0;"WMI"
2025-07-05;21:10;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-05;22:30;EDYNBURG;;FR 4525;0;"WMI"
2025-07-06;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-06;05:45;RODOS;;FR 7492;0;"WMI"
2025-07-06;05:50;BURGAS;;FR 3371;0;"WMI"
2025-07-06;06:25;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-06;06:45;HELSINKI;;FR 9318;0;"WMI"
2025-07-06;06:50;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-06;06:55;TIRANA;;FR 8414;0;"WMI"
2025-07-06;07:00;PAPHOS;;FR 4177;0;"WMI"
2025-07-06;07:05;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-06;08:40;MADRYT;;FR 1063;0;"WMI"
2025-07-06;09:05;KOPENHAGA;;FR 9750;0;"WMI"
2025-07-06;09:55;LONDYN STANSTED;;RK 1835;0;"WMI"
2025-07-06;10:10;BOLONIA;;FR 1942;0;"WMI"
2025-07-06;11:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-06;11:05;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-06;11:25;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-06;12:00;BARI;;FR 4237;0;"WMI"
2025-07-06;12:05;LIZBONA;;FR 2263;0;"WMI"
2025-07-06;12:40;MEDIOLAN BERGAMO;;FR 1904;0;"WMI"
2025-07-06;12:45;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-06;13:10;TENERYFA;;FR 6121;0;"WMI"
2025-07-06;14:10;DUBLIN;;FR 1924;0;"WMI"
2025-07-06;14:40;CHANIA;;FR 7194;0;"WMI"
2025-07-06;15:30;KORFU;;FR 1697;0;"WMI"
2025-07-06;16:10;PORTO;;FR 4533;0;"WMI"
2025-07-06;16:10;HERAKLION;;RR 3131;0;"WMI"
2025-07-06;16:30;ALICANTE;;FR 1001;0;"WMI"
2025-07-06;16:45;EDYNBURG;;FR 4525;0;"WMI"
2025-07-06;17:05;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-06;17:20;ZAKYNTHOS;;FR 7195;0;"WMI"
2025-07-06;17:30;BARCELONA;;FR 6945;0;"WMI"
2025-07-06;17:50;RZYM CIAMPINO;;FR 7026;0;"WMI"
2025-07-06;19:00;NEAPOL;;FR 4553;0;"WMI"
2025-07-06;19:35;MALAGA;;FR 4060;0;"WMI"
2025-07-06;19:50;LONDYN STANSTED;;FR 1022;0;"WMI"
2025-07-07;05:45;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-07;05:45;RODOS;;FR 7492;0;"WMI"
2025-07-07;06:25;BARCELONA;;FR 6945;0;"WMI"
2025-07-07;06:45;HELSINKI;;FR 9318;0;"WMI"
2025-07-07;06:50;BARI;;FR 4237;0;"WMI"
2025-07-07;07:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-07;07:05;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-07;09:20;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-07;10:25;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-07;11:05;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-07;11:30;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-07;12:05;LIZBONA;;FR 2263;0;"WMI"
2025-07-07;12:40;NEAPOL;;FR 4553;0;"WMI"
2025-07-07;12:45;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-07;13:05;KORFU;;FR 1697;0;"WMI"
2025-07-07;13:10;TENERYFA;;FR 6121;0;"WMI"
2025-07-07;13:55;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-07;16:30;ALICANTE;;FR 1001;0;"WMI"
2025-07-07;17:15;MALTA;;FR 9259;0;"WMI"
2025-07-07;17:20;SALONIKI;;FR 4389;0;"WMI"
2025-07-07;18:40;BOLONIA;;FR 1942;0;"WMI"
2025-07-07;22:05;DUBLIN;;FR 1924;0;"WMI"
2025-07-08;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-08;06:05;BURGAS;;FR 3371;0;"WMI"
2025-07-08;06:25;BARCELONA;;FR 6945;0;"WMI"
2025-07-08;06:35;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-08;06:50;BARI;;FR 4237;0;"WMI"
2025-07-08;07:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-08;09:20;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-08;10:25;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-08;11:05;DUBLIN;;FR 1924;0;"WMI"
2025-07-08;11:30;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-08;11:30;CHANIA;;FR 7194;0;"WMI"
2025-07-08;12:40;NEAPOL;;FR 4553;0;"WMI"
2025-07-08;12:45;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-08;13:55;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-08;16:50;ANTALIA;;RR 7097;0;"WMI"
2025-07-08;17:00;MADRYT;;FR 1063;0;"WMI"
2025-07-08;17:15;MALTA;;FR 9259;0;"WMI"
2025-07-08;17:20;PORTO;;FR 4533;0;"WMI"
2025-07-08;17:50;ALICANTE;;FR 1001;0;"WMI"
2025-07-08;18:15;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-09;05:45;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-09;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-09;06:05;BURGAS;;FR 3371;0;"WMI"
2025-07-09;06:35;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-09;06:45;TENERYFA;;FR 6121;0;"WMI"
2025-07-09;06:45;BARCELONA;;FR 6945;0;"WMI"
2025-07-09;07:25;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-09;08:25;BARI;;FR 4237;0;"WMI"
2025-07-09;10:05;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-09;11:15;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-09;11:20;DUBLIN;;FR 1924;0;"WMI"
2025-07-09;11:30;CHANIA;;FR 7194;0;"WMI"
2025-07-09;12:45;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-09;13:00;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-09;14:10;NEAPOL;;FR 4553;0;"WMI"
2025-07-09;16:40;RODOS;;FR 7492;0;"WMI"
2025-07-09;16:50;ANTALIA;;RR 7097;0;"WMI"
2025-07-09;17:00;MADRYT;;FR 1063;0;"WMI"
2025-07-09;17:05;MALTA;;FR 9259;0;"WMI"
2025-07-09;17:45;RZYM CIAMPINO;;FR 7026;0;"WMI"
2025-07-09;18:15;KOPENHAGA;;FR 9750;0;"WMI"
2025-07-09;19:35;MALAGA;;FR 4060;0;"WMI"
2025-07-10;06:05;DUBLIN;;FR 4544;0;"WMI"
2025-07-10;06:40;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-10;06:45;TENERYFA;;FR 6121;0;"WMI"
2025-07-10;06:45;BARCELONA;;FR 6945;0;"WMI"
2025-07-10;07:15;MALTA;;FR 9259;0;"WMI"
2025-07-10;07:25;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-10;08:25;BARI;;FR 4237;0;"WMI"
2025-07-10;09:45;ALICANTE;;FR 1001;0;"WMI"
2025-07-10;11:05;HELSINKI;;FR 9318;0;"WMI"
2025-07-10;12:25;LIZBONA;;FR 2263;0;"WMI"
2025-07-10;12:40;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-10;13:00;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-10;13:40;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-10;14:10;NEAPOL;;FR 4553;0;"WMI"
2025-07-10;14:45;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-10;15:50;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-10;16:05;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-10;16:40;RODOS;;FR 7492;0;"WMI"
2025-07-10;19:00;DUBLIN;;FR 1924;0;"WMI"
2025-07-10;19:45;TIRANA;;FR 8414;0;"WMI"
2025-07-10;20:20;BOLONIA;;FR 1942;0;"WMI"
2025-07-11;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-11;06:05;DUBLIN;;FR 4544;0;"WMI"
2025-07-11;06:40;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-11;06:50;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-11;07:00;PAPHOS;;FR 4177;0;"WMI"
2025-07-11;07:15;MALTA;;FR 9259;0;"WMI"
2025-07-11;09:45;ALICANTE;;FR 1001;0;"WMI"
2025-07-11;09:55;LONDYN STANSTED;;RK 1835;0;"WMI"
2025-07-11;10:10;BOLONIA;;FR 1942;0;"WMI"
2025-07-11;11:05;HELSINKI;;FR 9318;0;"WMI"
2025-07-11;12:25;LIZBONA;;FR 2263;0;"WMI"
2025-07-11;12:40;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-11;13:40;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-11;14:10;DUBLIN;;FR 1924;0;"WMI"
2025-07-11;14:40;CHANIA;;FR 7194;0;"WMI"
2025-07-11;14:45;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-11;15:30;KORFU;;FR 1697;0;"WMI"
2025-07-11;15:50;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-11;16:05;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-11;16:10;PORTO;;FR 4533;0;"WMI"
2025-07-11;17:05;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-11;19:00;SALONIKI;;FR 4389;0;"WMI"
2025-07-11;19:10;RZYM CIAMPINO;;FR 7026;0;"WMI"
2025-07-11;20:50;MEDIOLAN BERGAMO;;FR 1904;0;"WMI"
2025-07-11;22:30;EDYNBURG;;FR 4525;0;"WMI"
2025-07-12;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-12;05:50;BURGAS;;FR 3371;0;"WMI"
2025-07-12;06:25;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-12;06:50;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-12;06:55;TIRANA;;FR 8414;0;"WMI"
2025-07-12;07:00;PAPHOS;;FR 4177;0;"WMI"
2025-07-12;08:40;MADRYT;;FR 1063;0;"WMI"
2025-07-12;09:05;KOPENHAGA;;FR 9750;0;"WMI"
2025-07-12;09:55;LONDYN STANSTED;;RK 1835;0;"WMI"
2025-07-12;10:10;BOLONIA;;FR 1942;0;"WMI"
2025-07-12;11:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-12;11:25;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-12;12:00;BARI;;FR 4237;0;"WMI"
2025-07-12;12:40;MEDIOLAN BERGAMO;;FR 1904;0;"WMI"
2025-07-12;14:10;DUBLIN;;FR 1924;0;"WMI"
2025-07-12;14:40;CHANIA;;FR 7194;0;"WMI"
2025-07-12;15:30;KORFU;;FR 1697;0;"WMI"
2025-07-12;16:10;PORTO;;FR 4533;0;"WMI"
2025-07-12;16:10;HERAKLION;;RR 3131;0;"WMI"
2025-07-12;16:45;EDYNBURG;;FR 4525;0;"WMI"
2025-07-12;17:05;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-12;17:30;BARCELONA;;FR 6945;0;"WMI"
2025-07-12;19:35;MALAGA;;FR 4060;0;"WMI"
2025-07-12;21:10;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-13;05:45;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-13;05:45;RODOS;;FR 7492;0;"WMI"
2025-07-13;05:50;BURGAS;;FR 3371;0;"WMI"
2025-07-13;06:45;HELSINKI;;FR 9318;0;"WMI"
2025-07-13;06:55;TIRANA;;FR 8414;0;"WMI"
2025-07-13;07:05;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-13;08:40;MADRYT;;FR 1063;0;"WMI"
2025-07-13;09:05;KOPENHAGA;;FR 9750;0;"WMI"
2025-07-13;11:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-13;11:05;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-13;12:00;BARI;;FR 4237;0;"WMI"
2025-07-13;12:05;LIZBONA;;FR 2263;0;"WMI"
2025-07-13;12:40;MEDIOLAN BERGAMO;;FR 1904;0;"WMI"
2025-07-13;12:45;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-13;13:05;KORFU;;FR 1697;0;"WMI"
2025-07-13;13:10;TENERYFA;;FR 6121;0;"WMI"
2025-07-13;16:10;HERAKLION;;RR 3131;0;"WMI"
2025-07-13;16:30;ALICANTE;;FR 1001;0;"WMI"
2025-07-13;16:45;EDYNBURG;;FR 4525;0;"WMI"
2025-07-13;17:20;ZAKYNTHOS;;FR 7195;0;"WMI"
2025-07-13;17:45;DUBLIN;;FR 1924;0;"WMI"
2025-07-13;17:50;RZYM CIAMPINO;;FR 7026;0;"WMI"
2025-07-13;19:00;NEAPOL;;FR 4553;0;"WMI"
2025-07-13;19:50;LONDYN STANSTED;;FR 1022;0;"WMI"
2025-07-14;05:45;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-14;05:45;RODOS;;FR 7492;0;"WMI"
2025-07-14;06:45;HELSINKI;;FR 9318;0;"WMI"
2025-07-14;07:05;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-14;11:05;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-14;12:05;LIZBONA;;FR 2263;0;"WMI"
2025-07-14;12:45;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-14;13:05;KORFU;;FR 1697;0;"WMI"
2025-07-14;13:10;TENERYFA;;FR 6121;0;"WMI"
2025-07-14;16:30;ALICANTE;;FR 1001;0;"WMI"
2025-07-14;17:20;SALONIKI;;FR 4389;0;"WMI"
2025-07-14;18:40;BOLONIA;;FR 1942;0;"WMI"
2025-07-14;22:05;DUBLIN;;FR 1924;0;"WMI"
2025-07-15;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-15;06:05;BURGAS;;FR 3371;0;"WMI"
2025-07-15;06:10;HELSINKI;;BPS 1045;0;"WMI"
2025-07-15;06:25;BARCELONA;;FR 6945;0;"WMI"
2025-07-15;06:35;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-15;06:50;BARI;;FR 4237;0;"WMI"
2025-07-15;07:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-15;09:20;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-15;10:25;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-15;11:05;DUBLIN;;FR 1924;0;"WMI"
2025-07-15;11:30;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-15;11:30;CHANIA;;FR 7194;0;"WMI"
2025-07-15;12:40;NEAPOL;;FR 4553;0;"WMI"
2025-07-15;12:45;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-15;13:55;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-15;16:50;ANTALIA;;RR 7097;0;"WMI"
2025-07-15;17:00;MADRYT;;FR 1063;0;"WMI"
2025-07-15;17:15;MALTA;;FR 9259;0;"WMI"
2025-07-15;17:20;PORTO;;FR 4533;0;"WMI"
2025-07-15;17:50;ALICANTE;;FR 1001;0;"WMI"
2025-07-15;18:15;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-16;05:45;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-16;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-16;06:05;BURGAS;;FR 3371;0;"WMI"
2025-07-16;06:10;HELSINKI;;BPS 1045;0;"WMI"
2025-07-16;06:35;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-16;06:45;TENERYFA;;FR 6121;0;"WMI"
2025-07-16;06:45;BARCELONA;;FR 6945;0;"WMI"
2025-07-16;07:25;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-16;08:25;BARI;;FR 4237;0;"WMI"
2025-07-16;10:05;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-16;11:15;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-16;11:20;DUBLIN;;FR 1924;0;"WMI"
2025-07-16;11:30;CHANIA;;FR 7194;0;"WMI"
2025-07-16;12:45;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-16;13:00;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-16;13:35;MADRYT;;E9 784;0;"WMI"
2025-07-16;14:10;NEAPOL;;FR 4553;0;"WMI"
2025-07-16;16:40;RODOS;;FR 7492;0;"WMI"
2025-07-16;16:50;ANTALIA;;RR 7097;0;"WMI"
2025-07-16;17:00;MADRYT;;FR 1063;0;"WMI"
2025-07-16;17:05;MALTA;;FR 9259;0;"WMI"
2025-07-16;17:45;RZYM CIAMPINO;;FR 7026;0;"WMI"
2025-07-16;18:15;KOPENHAGA;;FR 9750;0;"WMI"
2025-07-16;19:35;MALAGA;;FR 4060;0;"WMI"
2025-07-17;06:05;DUBLIN;;FR 4544;0;"WMI"
2025-07-17;06:40;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-17;06:45;TENERYFA;;FR 6121;0;"WMI"
2025-07-17;06:45;BARCELONA;;FR 6945;0;"WMI"
2025-07-17;07:15;MALTA;;FR 9259;0;"WMI"
2025-07-17;07:25;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-17;08:25;BARI;;FR 4237;0;"WMI"
2025-07-17;09:45;ALICANTE;;FR 1001;0;"WMI"
2025-07-17;11:05;HELSINKI;;FR 9318;0;"WMI"
2025-07-17;12:25;LIZBONA;;FR 2263;0;"WMI"
2025-07-17;12:40;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-17;13:00;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-17;13:35;MADRYT;;E9 784;0;"WMI"
2025-07-17;13:40;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-17;14:10;NEAPOL;;FR 4553;0;"WMI"
2025-07-17;14:45;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-17;15:50;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-17;16:05;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-17;16:40;RODOS;;FR 7492;0;"WMI"
2025-07-17;19:00;DUBLIN;;FR 1924;0;"WMI"
2025-07-17;19:45;TIRANA;;FR 8414;0;"WMI"
2025-07-17;20:20;BOLONIA;;FR 1942;0;"WMI"
2025-07-18;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-18;06:05;DUBLIN;;FR 4544;0;"WMI"
2025-07-18;06:40;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-18;06:50;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-18;07:00;PAPHOS;;FR 4177;0;"WMI"
2025-07-18;07:15;MALTA;;FR 9259;0;"WMI"
2025-07-18;09:45;ALICANTE;;FR 1001;0;"WMI"
2025-07-18;09:55;LONDYN STANSTED;;RK 1835;0;"WMI"
2025-07-18;10:10;BOLONIA;;FR 1942;0;"WMI"
2025-07-18;11:05;HELSINKI;;FR 9318;0;"WMI"
2025-07-18;12:25;LIZBONA;;FR 2263;0;"WMI"
2025-07-18;12:40;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-18;13:40;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-18;14:10;DUBLIN;;FR 1924;0;"WMI"
2025-07-18;14:40;CHANIA;;FR 7194;0;"WMI"
2025-07-18;14:45;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-18;15:30;KORFU;;FR 1697;0;"WMI"
2025-07-18;15:50;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-18;16:05;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-18;16:10;PORTO;;FR 4533;0;"WMI"
2025-07-18;17:05;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-18;19:00;SALONIKI;;FR 4389;0;"WMI"
2025-07-18;19:10;RZYM CIAMPINO;;FR 7026;0;"WMI"
2025-07-18;20:50;MEDIOLAN BERGAMO;;FR 1904;0;"WMI"
2025-07-18;22:30;EDYNBURG;;FR 4525;0;"WMI"
2025-07-19;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-19;05:50;BURGAS;;FR 3371;0;"WMI"
2025-07-19;06:25;BRUKSELA CHARLEROI;;FR 628;0;"WMI"
2025-07-19;06:50;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-19;06:55;TIRANA;;FR 8414;0;"WMI"
2025-07-19;07:00;PAPHOS;;FR 4177;0;"WMI"
2025-07-19;08:40;MADRYT;;FR 1063;0;"WMI"
2025-07-19;09:05;KOPENHAGA;;FR 9750;0;"WMI"
2025-07-19;09:55;LONDYN STANSTED;;RK 1835;0;"WMI"
2025-07-19;10:10;BOLONIA;;FR 1942;0;"WMI"
2025-07-19;11:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-19;11:25;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-19;12:00;BARI;;FR 4237;0;"WMI"
2025-07-19;12:40;MEDIOLAN BERGAMO;;FR 1904;0;"WMI"
2025-07-19;14:10;DUBLIN;;FR 1924;0;"WMI"
2025-07-19;14:40;CHANIA;;FR 7194;0;"WMI"
2025-07-19;15:30;KORFU;;FR 1697;0;"WMI"
2025-07-19;16:10;PORTO;;FR 4533;0;"WMI"
2025-07-19;16:10;HERAKLION;;RR 3131;0;"WMI"
2025-07-19;16:45;EDYNBURG;;FR 4525;0;"WMI"
2025-07-19;17:05;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-19;17:20;ZAKYNTHOS;;FR 7195;0;"WMI"
2025-07-19;17:30;BARCELONA;;FR 6945;0;"WMI"
2025-07-19;19:35;MALAGA;;FR 4060;0;"WMI"
2025-07-19;21:10;ZEMUNIK-ZADAR;;FR 5750;0;"WMI"
2025-07-20;05:45;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-20;05:45;RODOS;;FR 7492;0;"WMI"
2025-07-20;05:50;BURGAS;;FR 3371;0;"WMI"
2025-07-20;06:45;HELSINKI;;FR 9318;0;"WMI"
2025-07-20;06:55;TIRANA;;FR 8414;0;"WMI"
2025-07-20;07:05;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-20;08:40;MADRYT;;FR 1063;0;"WMI"
2025-07-20;09:05;KOPENHAGA;;FR 9750;0;"WMI"
2025-07-20;11:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-20;11:05;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-20;12:00;BARI;;FR 4237;0;"WMI"
2025-07-20;12:05;LIZBONA;;FR 2263;0;"WMI"
2025-07-20;12:40;MEDIOLAN BERGAMO;;FR 1904;0;"WMI"
2025-07-20;12:45;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-20;13:05;KORFU;;FR 1697;0;"WMI"
2025-07-20;13:10;TENERYFA;;FR 6121;0;"WMI"
2025-07-20;16:10;HERAKLION;;RR 3131;0;"WMI"
2025-07-20;16:30;ALICANTE;;FR 1001;0;"WMI"
2025-07-20;16:45;EDYNBURG;;FR 4525;0;"WMI"
2025-07-20;17:20;ZAKYNTHOS;;FR 7195;0;"WMI"
2025-07-20;17:45;DUBLIN;;FR 1924;0;"WMI"
2025-07-20;17:50;RZYM CIAMPINO;;FR 7026;0;"WMI"
2025-07-20;19:00;NEAPOL;;FR 4553;0;"WMI"
2025-07-20;19:50;LONDYN STANSTED;;FR 1022;0;"WMI"
2025-07-21;05:45;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-21;05:45;RODOS;;FR 7492;0;"WMI"
2025-07-21;06:25;BARCELONA;;FR 6945;0;"WMI"
2025-07-21;06:45;HELSINKI;;FR 9318;0;"WMI"
2025-07-21;06:50;BARI;;FR 4237;0;"WMI"
2025-07-21;07:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-21;07:05;LONDYN STANSTED;;FR 2282;0;"WMI"
2025-07-21;09:20;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-21;10:25;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-21;11:05;EINDHOVEN;;FR 4022;0;"WMI"
2025-07-21;11:30;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-21;12:05;LIZBONA;;FR 2263;0;"WMI"
2025-07-21;12:40;NEAPOL;;FR 4553;0;"WMI"
2025-07-21;12:45;SZTOKHOLM ARLANDA;;FR 1944;0;"WMI"
2025-07-21;13:05;KORFU;;FR 1697;0;"WMI"
2025-07-21;13:10;TENERYFA;;FR 6121;0;"WMI"
2025-07-21;13:55;BUDAPESZT;;FR 1922;0;"WMI"
2025-07-21;16:30;ALICANTE;;FR 1001;0;"WMI"
2025-07-21;17:15;MALTA;;FR 9259;0;"WMI"
2025-07-21;17:20;SALONIKI;;FR 4389;0;"WMI"
2025-07-21;18:40;BOLONIA;;FR 1942;0;"WMI"
2025-07-21;22:05;DUBLIN;;FR 1924;0;"WMI"
2025-07-22;05:45;CATANIA;;FR 5440;0;"WMI"
2025-07-22;06:05;BURGAS;;FR 3371;0;"WMI"
2025-07-22;06:25;BARCELONA;;FR 6945;0;"WMI"
2025-07-22;06:35;RZYM CIAMPINO;;FR 3866;0;"WMI"
2025-07-22;06:50;BARI;;FR 4237;0;"WMI"
2025-07-22;07:00;WENECJA TREVISO;;FR 1460;0;"WMI"
2025-07-22;09:20;PALMA DE MALLORCA;;FR 4387;0;"WMI"
2025-07-22;10:25;LONDYN STANSTED;;FR 1835;0;"WMI"
2025-07-22;11:05;DUBLIN;;FR 1924;0;"WMI"
2025-07-22;11:30;PARYŻ BEAUVAIS;;FR 1888;0;"WMI"
2025-07-22;11:30;CHANIA;;FR 7194;0;"WMI"
